% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
3.785	1	1	379	6	1	2	573
3.786	1	1	379	7	1	2	573
3.787	1	1	379	8	1	2	573
3.798	1	1	380	9	1	2	573
3.799	1	1	380	10	1	2	573
3.8	1	1	381	1	1	2	573
3.801	1	1	381	2	1	2	573
3.802	1	1	381	3	1	2	573
3.803	1	1	381	4	1	2	573
3.804	1	1	381	5	1	2	573
3.805	1	1	381	6	1	2	573
3.806	1	1	381	7	1	2	573
3.807	1	1	381	8	1	2	573
3.818	1	1	382	9	1	2	573
3.819	1	1	382	10	1	2	573
3.82	1	1	383	1	1	2	573
3.821	1	1	383	2	1	2	573
3.822	1	1	383	3	1	2	573
3.823	1	1	383	4	1	2	573
3.824	1	1	383	5	1	2	573
3.825	1	1	383	6	1	2	573
3.826	1	1	383	7	1	2	573
3.827	1	1	383	8	1	2	573
3.838	1	1	384	9	1	2	573
3.839	1	1	384	10	1	2	573
3.84	1	1	385	1	1	2	573
3.841	1	1	385	2	1	2	573
3.842	1	1	385	3	1	2	573
3.843	1	1	385	4	1	2	573
3.844	1	1	385	5	1	2	573
3.845	1	1	385	6	1	2	573
3.846	1	1	385	7	1	2	573
3.847	1	1	385	8	1	2	573
3.858	1	1	386	9	1	2	573
3.859	1	1	386	10	1	2	573
3.86	1	1	387	1	1	2	573
3.861	1	1	387	2	1	2	573
3.862	1	1	387	3	1	2	573
3.863	1	1	387	4	1	2	573
3.864	1	1	387	5	1	2	573
3.865	1	1	387	6	1	2	573
3.866	1	1	387	7	1	2	573
3.867	1	1	387	8	1	2	573
3.878	1	1	388	9	1	2	573
3.879	1	1	388	10	1	2	573
3.88	1	1	389	1	1	2	573
3.881	1	1	389	2	1	2	573
3.882	1	1	389	3	1	2	573
3.883	1	1	389	4	1	2	573
3.884	1	1	389	5	1	2	573
3.885	1	1	389	6	1	2	573
3.886	1	1	389	7	1	2	573
3.887	1	1	389	8	1	2	573
3.898	1	1	390	9	1	2	573
3.899	1	1	390	10	1	2	573
3.9	1	1	391	1	1	2	573
3.901	1	1	391	2	1	2	573
3.902	1	1	391	3	1	2	573
3.903	1	1	391	4	1	2	573
3.904	1	1	391	5	1	2	573
3.905	1	1	391	6	1	2	573
3.906	1	1	391	7	1	2	573
3.907	1	1	391	8	1	2	573
3.918	1	1	392	9	1	2	573
3.919	1	1	392	10	1	2	573
3.92	1	1	393	1	1	2	573
3.921	1	1	393	2	1	2	573
3.922	1	1	393	3	1	2	573
3.923	1	1	393	4	1	2	573
3.924	1	1	393	5	1	2	573
3.925	1	1	393	6	1	2	573
3.926	1	1	393	7	1	2	573
3.927	1	1	393	8	1	2	573
3.938	1	1	394	9	1	2	573
3.939	1	1	394	10	1	2	573
3.94	1	1	395	1	1	2	573
3.941	1	1	395	2	1	2	573
3.942	1	1	395	3	1	2	573
3.943	1	1	395	4	1	2	573
3.944	1	1	395	5	1	2	573
3.945	1	1	395	6	1	2	573
3.946	1	1	395	7	1	2	573
3.947	1	1	395	8	1	2	573
3.958	1	1	396	9	1	2	573
3.959	1	1	396	10	1	2	573
3.96	1	1	397	1	1	2	573
3.961	1	1	397	2	1	2	573
3.962	1	1	397	3	1	2	573
3.963	1	1	397	4	1	2	573
3.964	1	1	397	5	1	2	573
3.965	1	1	397	6	1	2	573
3.966	1	1	397	7	1	2	573
3.967	1	1	397	8	1	2	573
3.978	1	1	398	9	1	2	573
3.979	1	1	398	10	1	2	573
3.98	1	1	399	1	1	2	573
3.981	1	1	399	2	1	2	573
3.982	1	1	399	3	1	2	573
3.983	1	1	399	4	1	2	573
3.984	1	1	399	5	1	2	573
3.985	1	1	399	6	1	2	573
3.986	1	1	399	7	1	2	573
3.987	1	1	399	8	1	2	573
3.998	1	1	400	9	1	2	573
3.999	1	1	400	10	1	2	573
4	1	1	401	1	1	2	573
4.001	1	1	401	2	1	2	573
4.002	1	1	401	3	1	2	573
4.003	1	1	401	4	1	2	573
4.004	1	1	401	5	1	2	573
4.005	1	1	401	6	1	2	573
4.006	1	1	401	7	1	2	573
4.007	1	1	401	8	1	2	573
4.018	1	1	402	9	1	2	573
4.019	1	1	402	10	1	2	573
4.02	1	1	403	1	1	2	573
4.021	1	1	403	2	1	2	573
4.022	1	1	403	3	1	2	573
4.023	1	1	403	4	1	2	573
4.024	1	1	403	5	1	2	573
4.025	1	1	403	6	1	2	573
4.026	1	1	403	7	1	2	573
4.027	1	1	403	8	1	2	573
4.038	1	1	404	9	1	2	573
4.039	1	1	404	10	1	2	573
4.04	1	1	405	1	1	2	573
4.041	1	1	405	2	1	2	573
4.042	1	1	405	3	1	2	573
4.043	1	1	405	4	1	2	573
4.044	1	1	405	5	1	2	573
4.045	1	1	405	6	1	2	573
4.046	1	1	405	7	1	2	573
4.047	1	1	405	8	1	2	573
4.058	1	1	406	9	1	2	573
4.059	1	1	406	10	1	2	573
4.06	1	1	407	1	1	2	573
4.061	1	1	407	2	1	2	573
4.062	1	1	407	3	1	2	573
4.063	1	1	407	4	1	2	573
4.064	1	1	407	5	1	2	573
4.065	1	1	407	6	1	2	573
4.066	1	1	407	7	1	2	573
4.067	1	1	407	8	1	2	573
4.078	1	1	408	9	1	2	573
4.079	1	1	408	10	1	2	573
4.08	1	1	409	1	1	2	573
4.081	1	1	409	2	1	2	573
4.082	1	1	409	3	1	2	573
4.083	1	1	409	4	1	2	573
4.084	1	1	409	5	1	2	573
4.085	1	1	409	6	1	2	573
4.086	1	1	409	7	1	2	573
4.087	1	1	409	8	1	2	573
4.098	1	1	410	9	1	2	573
4.099	1	1	410	10	1	2	573
4.1	1	1	411	1	1	2	573
4.101	1	1	411	2	1	2	573
4.102	1	1	411	3	1	2	573
4.103	1	1	411	4	1	2	573
4.104	1	1	411	5	1	2	573
4.105	1	1	411	6	1	2	573
4.106	1	1	411	7	1	2	573
4.107	1	1	411	8	1	2	573
4.118	1	1	412	9	1	2	573
4.119	1	1	412	10	1	2	573
4.12	1	1	413	1	1	2	573
4.121	1	1	413	2	1	2	573
4.122	1	1	413	3	1	2	573
4.123	1	1	413	4	1	2	573
4.124	1	1	413	5	1	2	573
4.125	1	1	413	6	1	2	573
4.126	1	1	413	7	1	2	573
4.127	1	1	413	8	1	2	573
4.138	1	1	414	9	1	2	573
4.139	1	1	414	10	1	2	573
4.14	1	1	415	1	1	2	573
4.141	1	1	415	2	1	2	573
4.142	1	1	415	3	1	2	573
4.143	1	1	415	4	1	2	573
4.144	1	1	415	5	1	2	573
4.145	1	1	415	6	1	2	573
4.146	1	1	415	7	1	2	573
4.147	1	1	415	8	1	2	573
4.158	1	1	416	9	1	2	573
4.159	1	1	416	10	1	2	573
4.16	1	1	417	1	1	2	573
4.161	1	1	417	2	1	2	573
4.162	1	1	417	3	1	2	573
4.163	1	1	417	4	1	2	573
4.164	1	1	417	5	1	2	573
4.165	1	1	417	6	1	2	573
4.166	1	1	417	7	1	2	573
4.167	1	1	417	8	1	2	573
4.178	1	1	418	9	1	2	573
4.179	1	1	418	10	1	2	573
4.18	1	1	419	1	1	2	573
4.181	1	1	419	2	1	2	573
4.182	1	1	419	3	1	2	573
4.183	1	1	419	4	1	2	573
4.184	1	1	419	5	1	2	573
4.185	1	1	419	6	1	2	573
4.186	1	1	419	7	1	2	573
4.187	1	1	419	8	1	2	573
4.198	1	1	420	9	1	2	573
4.199	1	1	420	10	1	2	573
4.2	1	1	421	1	1	2	573
4.201	1	1	421	2	1	2	573
4.202	1	1	421	3	1	2	573
4.203	1	1	421	4	1	2	573
4.204	1	1	421	5	1	2	573
4.205	1	1	421	6	1	2	573
4.206	1	1	421	7	1	2	573
4.207	1	1	421	8	1	2	573
4.218	1	1	422	9	1	2	573
4.219	1	1	422	10	1	2	573
4.22	1	1	423	1	1	2	573
4.221	1	1	423	2	1	2	573
4.222	1	1	423	3	1	2	573
4.223	1	1	423	4	1	2	573
4.224	1	1	423	5	1	2	573
4.225	1	1	423	6	1	2	573
4.226	1	1	423	7	1	2	573
4.227	1	1	423	8	1	2	573
4.238	1	1	424	9	1	2	573
4.239	1	1	424	10	1	2	573
4.24	1	1	425	1	1	2	573
4.241	1	1	425	2	1	2	573
4.242	1	1	425	3	1	2	573
4.243	1	1	425	4	1	2	573
4.244	1	1	425	5	1	2	573
4.245	1	1	425	6	1	2	573
4.246	1	1	425	7	1	2	573
4.247	1	1	425	8	1	2	573
4.258	1	1	426	9	1	2	573
4.259	1	1	426	10	1	2	573
4.26	1	1	427	1	1	2	573
4.261	1	1	427	2	1	2	573
4.262	1	1	427	3	1	2	573
4.263	1	1	427	4	1	2	573
4.264	1	1	427	5	1	2	573
4.265	1	1	427	6	1	2	573
4.266	1	1	427	7	1	2	573
4.267	1	1	427	8	1	2	573
4.278	1	1	428	9	1	2	573
4.279	1	1	428	10	1	2	573
4.28	1	1	429	1	1	2	573
4.281	1	1	429	2	1	2	573
4.282	1	1	429	3	1	2	573
4.283	1	1	429	4	1	2	573
4.284	1	1	429	5	1	2	573
4.285	1	1	429	6	1	2	573
4.286	1	1	429	7	1	2	573
4.287	1	1	429	8	1	2	573
4.298	1	1	430	9	1	2	573
4.299	1	1	430	10	1	2	573
4.3	1	1	431	1	1	2	573
4.301	1	1	431	2	1	2	573
4.302	1	1	431	3	1	2	573
4.303	1	1	431	4	1	2	573
4.304	1	1	431	5	1	2	573
4.305	1	1	431	6	1	2	573
4.306	1	1	431	7	1	2	573
4.307	1	1	431	8	1	2	573
4.318	1	1	432	9	1	2	573
4.319	1	1	432	10	1	2	573
4.32	1	1	433	1	1	2	573
4.321	1	1	433	2	1	2	573
4.322	1	1	433	3	1	2	573
4.323	1	1	433	4	1	2	573
4.324	1	1	433	5	1	2	573
4.325	1	1	433	6	1	2	573
4.326	1	1	433	7	1	2	573
4.327	1	1	433	8	1	2	573
4.338	1	1	434	9	1	2	573
4.339	1	1	434	10	1	2	573
4.34	1	1	435	1	1	2	573
4.341	1	1	435	2	1	2	573
4.342	1	1	435	3	1	2	573
4.343	1	1	435	4	1	2	573
4.344	1	1	435	5	1	2	573
4.345	1	1	435	6	1	2	573
4.346	1	1	435	7	1	2	573
4.347	1	1	435	8	1	2	573
4.358	1	1	436	9	1	2	573
4.359	1	1	436	10	1	2	573
4.36	1	1	437	1	1	2	573
4.361	1	1	437	2	1	2	573
4.362	1	1	437	3	1	2	573
4.363	1	1	437	4	1	2	573
4.364	1	1	437	5	1	2	573
4.365	1	1	437	6	1	2	573
4.366	1	1	437	7	1	2	573
4.367	1	1	437	8	1	2	573
4.378	1	1	438	9	1	2	573
4.379	1	1	438	10	1	2	573
4.38	1	1	439	1	1	2	573
4.381	1	1	439	2	1	2	573
4.382	1	1	439	3	1	2	573
4.383	1	1	439	4	1	2	573
4.384	1	1	439	5	1	2	573
4.385	1	1	439	6	1	2	573
4.386	1	1	439	7	1	2	573
4.387	1	1	439	8	1	2	573
4.389	1	1	439	10	1	2	573
4.389	2	1	439	10	1	2	573
4.39	1	1	440	1	1	2	573
4.391	1	1	440	2	1	2	573
4.392	1	1	440	3	1	2	573
4.393	1	1	440	4	1	2	573
4.394	1	1	440	5	1	2	573
4.395	1	1	440	6	1	2	573
4.396	1	1	440	7	1	2	573
4.397	1	1	440	8	1	2	573
4.398	1	1	440	9	1	2	573
4.409	1	1	441	10	1	2	573
4.41	1	1	442	1	1	2	573
4.411	1	1	442	2	1	2	573
4.412	1	1	442	3	1	2	573
4.413	1	1	442	4	1	2	573
4.414	1	1	442	5	1	2	573
4.415	1	1	442	6	1	2	573
4.416	1	1	442	7	1	2	573
4.417	1	1	442	8	1	2	573
4.418	1	1	442	9	1	2	573
4.429	1	1	443	10	1	2	573
4.43	1	1	444	1	1	2	573
4.431	1	1	444	2	1	2	573
4.432	1	1	444	3	1	2	573
4.433	1	1	444	4	1	2	573
4.434	1	1	444	5	1	2	573
4.435	1	1	444	6	1	2	573
4.436	1	1	444	7	1	2	573
4.437	1	1	444	8	1	2	573
4.438	1	1	444	9	1	2	573
4.449	1	1	445	10	1	2	573
4.45	1	1	446	1	1	2	573
4.451	1	1	446	2	1	2	573
4.452	1	1	446	3	1	2	573
4.453	1	1	446	4	1	2	573
4.454	1	1	446	5	1	2	573
4.455	1	1	446	6	1	2	573
4.456	1	1	446	7	1	2	573
4.457	1	1	446	8	1	2	573
4.458	1	1	446	9	1	2	573
4.469	1	1	447	10	1	2	573
4.47	1	1	448	1	1	2	573
4.471	1	1	448	2	1	2	573
4.472	1	1	448	3	1	2	573
4.473	1	1	448	4	1	2	573
4.474	1	1	448	5	1	2	573
4.475	1	1	448	6	1	2	573
4.476	1	1	448	7	1	2	573
4.477	1	1	448	8	1	2	573
4.478	1	1	448	9	1	2	573
4.489	1	1	449	10	1	2	573
4.49	1	1	450	1	1	2	573
4.491	1	1	450	2	1	2	573
4.492	1	1	450	3	1	2	573
4.493	1	1	450	4	1	2	573
4.494	1	1	450	5	1	2	573
4.495	1	1	450	6	1	2	573
4.496	1	1	450	7	1	2	573
4.497	1	1	450	8	1	2	573
4.498	1	1	450	9	1	2	573
4.509	1	1	451	10	1	2	573
4.51	1	1	452	1	1	2	573
4.511	1	1	452	2	1	2	573
4.512	1	1	452	3	1	2	573
4.513	1	1	452	4	1	2	573
4.514	1	1	452	5	1	2	573
4.515	1	1	452	6	1	2	573
4.516	1	1	452	7	1	2	573
4.517	1	1	452	8	1	2	573
4.518	1	1	452	9	1	2	573
4.529	1	1	453	10	1	2	573
4.53	1	1	454	1	1	2	573
4.531	1	1	454	2	1	2	573
4.532	1	1	454	3	1	2	573
4.533	1	1	454	4	1	2	573
4.534	1	1	454	5	1	2	573
4.535	1	1	454	6	1	2	573
4.536	1	1	454	7	1	2	573
4.537	1	1	454	8	1	2	573
4.538	1	1	454	9	1	2	573
4.549	1	1	455	10	1	2	573
4.55	1	1	456	1	1	2	573
4.551	1	1	456	2	1	2	573
4.552	1	1	456	3	1	2	573
4.553	1	1	456	4	1	2	573
4.554	1	1	456	5	1	2	573
4.555	1	1	456	6	1	2	573
4.556	1	1	456	7	1	2	573
4.557	1	1	456	8	1	2	573
4.558	1	1	456	9	1	2	573
4.569	1	1	457	10	1	2	573
4.57	1	1	458	1	1	2	573
4.571	1	1	458	2	1	2	573
4.572	1	1	458	3	1	2	573
4.573	1	1	458	4	1	2	573
4.574	1	1	458	5	1	2	573
4.575	1	1	458	6	1	2	573
4.576	1	1	458	7	1	2	573
4.577	1	1	458	8	1	2	573
4.578	1	1	458	9	1	2	573
4.589	1	1	459	10	1	2	573
4.59	1	1	460	1	1	2	573
4.591	1	1	460	2	1	2	573
4.592	1	1	460	3	1	2	573
4.593	1	1	460	4	1	2	573
4.594	1	1	460	5	1	2	573
4.595	1	1	460	6	1	2	573
4.596	1	1	460	7	1	2	573
4.597	1	1	460	8	1	2	573
4.598	1	1	460	9	1	2	573
4.609	1	1	461	10	1	2	573
4.61	1	1	462	1	1	2	573
4.611	1	1	462	2	1	2	573
4.612	1	1	462	3	1	2	573
4.613	1	1	462	4	1	2	573
4.614	1	1	462	5	1	2	573
4.615	1	1	462	6	1	2	573
4.616	1	1	462	7	1	2	573
4.617	1	1	462	8	1	2	573
4.618	1	1	462	9	1	2	573
4.629	1	1	463	10	1	2	573
4.63	1	1	464	1	1	2	573
4.631	1	1	464	2	1	2	573
4.632	1	1	464	3	1	2	573
4.633	1	1	464	4	1	2	573
4.634	1	1	464	5	1	2	573
4.635	1	1	464	6	1	2	573
4.636	1	1	464	7	1	2	573
4.637	1	1	464	8	1	2	573
4.638	1	1	464	9	1	2	573
4.649	1	1	465	10	1	2	573
4.65	1	1	466	1	1	2	573
4.651	1	1	466	2	1	2	573
4.652	1	1	466	3	1	2	573
4.653	1	1	466	4	1	2	573
4.654	1	1	466	5	1	2	573
4.655	1	1	466	6	1	2	573
4.656	1	1	466	7	1	2	573
4.657	1	1	466	8	1	2	573
4.658	1	1	466	9	1	2	573
4.669	1	1	467	10	1	2	573
4.67	1	1	468	1	1	2	573
4.671	1	1	468	2	1	2	573
4.672	1	1	468	3	1	2	573
4.673	1	1	468	4	1	2	573
4.674	1	1	468	5	1	2	573
4.675	1	1	468	6	1	2	573
4.676	1	1	468	7	1	2	573
4.677	1	1	468	8	1	2	573
4.678	1	1	468	9	1	2	573
4.689	1	1	469	10	1	2	573
4.69	1	1	470	1	1	2	573
4.691	1	1	470	2	1	2	573
4.692	1	1	470	3	1	2	573
4.693	1	1	470	4	1	2	573
4.694	1	1	470	5	1	2	573
4.695	1	1	470	6	1	2	573
4.696	1	1	470	7	1	2	573
4.697	1	1	470	8	1	2	573
4.698	1	1	470	9	1	2	573
4.709	1	1	471	10	1	2	573
4.71	1	1	472	1	1	2	573
4.711	1	1	472	2	1	2	573
4.712	1	1	472	3	1	2	573
4.713	1	1	472	4	1	2	573
4.714	1	1	472	5	1	2	573
4.715	1	1	472	6	1	2	573
4.716	1	1	472	7	1	2	573
4.717	1	1	472	8	1	2	573
4.718	1	1	472	9	1	2	573
4.729	1	1	473	10	1	2	573
4.73	1	1	474	1	1	2	573
4.731	1	1	474	2	1	2	573
4.732	1	1	474	3	1	2	573
4.733	1	1	474	4	1	2	573
4.734	1	1	474	5	1	2	573
4.735	1	1	474	6	1	2	573
4.736	1	1	474	7	1	2	573
4.737	1	1	474	8	1	2	573
4.738	1	1	474	9	1	2	573
4.749	1	1	475	10	1	2	573
4.75	1	1	476	1	1	2	573
4.751	1	1	476	2	1	2	573
4.752	1	1	476	3	1	2	573
4.753	1	1	476	4	1	2	573
4.754	1	1	476	5	1	2	573
4.755	1	1	476	6	1	2	573
4.756	1	1	476	7	1	2	573
4.757	1	1	476	8	1	2	573
4.758	1	1	476	9	1	2	573
4.769	1	1	477	10	1	2	573
4.77	1	1	478	1	1	2	573
4.771	1	1	478	2	1	2	573
4.772	1	1	478	3	1	2	573
4.773	1	1	478	4	1	2	573
4.774	1	1	478	5	1	2	573
4.775	1	1	478	6	1	2	573
4.776	1	1	478	7	1	2	573
4.777	1	1	478	8	1	2	573
4.778	1	1	478	9	1	2	573
4.789	1	1	479	10	1	2	573
4.79	1	1	480	1	1	2	573
4.791	1	1	480	2	1	2	573
4.792	1	1	480	3	1	2	573
4.793	1	1	480	4	1	2	573
4.794	1	1	480	5	1	2	573
4.795	1	1	480	6	1	2	573
4.796	1	1	480	7	1	2	573
4.797	1	1	480	8	1	2	573
4.798	1	1	480	9	1	2	573
4.809	1	1	481	10	1	2	573
4.81	1	1	482	1	1	2	573
4.811	1	1	482	2	1	2	573
4.812	1	1	482	3	1	2	573
4.813	1	1	482	4	1	2	573
4.814	1	1	482	5	1	2	573
4.815	1	1	482	6	1	2	573
4.816	1	1	482	7	1	2	573
4.817	1	1	482	8	1	2	573
4.818	1	1	482	9	1	2	573
4.829	1	1	483	10	1	2	573
4.83	1	1	484	1	1	2	573
4.831	1	1	484	2	1	2	573
4.832	1	1	484	3	1	2	573
4.833	1	1	484	4	1	2	573
4.834	1	1	484	5	1	2	573
4.835	1	1	484	6	1	2	573
4.836	1	1	484	7	1	2	573
4.837	1	1	484	8	1	2	573
4.838	1	1	484	9	1	2	573
4.849	1	1	485	10	1	2	573
4.85	1	1	486	1	1	2	573
4.851	1	1	486	2	1	2	573
4.852	1	1	486	3	1	2	573
4.853	1	1	486	4	1	2	573
4.854	1	1	486	5	1	2	573
4.855	1	1	486	6	1	2	573
4.856	1	1	486	7	1	2	573
4.857	1	1	486	8	1	2	573
4.858	1	1	486	9	1	2	573
4.869	1	1	487	10	1	2	573
4.87	1	1	488	1	1	2	573
4.871	1	1	488	2	1	2	573
4.872	1	1	488	3	1	2	573
4.873	1	1	488	4	1	2	573
4.874	1	1	488	5	1	2	573
4.875	1	1	488	6	1	2	573
4.876	1	1	488	7	1	2	573
4.877	1	1	488	8	1	2	573
4.878	1	1	488	9	1	2	573
4.889	1	1	489	10	1	2	573
4.89	1	1	490	1	1	2	573
4.891	1	1	490	2	1	2	573
4.892	1	1	490	3	1	2	573
4.893	1	1	490	4	1	2	573
4.894	1	1	490	5	1	2	573
4.895	1	1	490	6	1	2	573
4.896	1	1	490	7	1	2	573
4.897	1	1	490	8	1	2	573
4.898	1	1	490	9	1	2	573
4.909	1	1	491	10	1	2	573
4.91	1	1	492	1	1	2	573
4.911	1	1	492	2	1	2	573
4.912	1	1	492	3	1	2	573
4.913	1	1	492	4	1	2	573
4.914	1	1	492	5	1	2	573
4.915	1	1	492	6	1	2	573
4.916	1	1	492	7	1	2	573
4.917	1	1	492	8	1	2	573
4.918	1	1	492	9	1	2	573
4.929	1	1	493	10	1	2	573
4.93	1	1	494	1	1	2	573
4.931	1	1	494	2	1	2	573
4.932	1	1	494	3	1	2	573
4.933	1	1	494	4	1	2	573
4.934	1	1	494	5	1	2	573
4.935	1	1	494	6	1	2	573
4.936	1	1	494	7	1	2	573
4.937	1	1	494	8	1	2	573
4.938	1	1	494	9	1	2	573
4.949	1	1	495	10	1	2	573
4.95	1	1	496	1	1	2	573
4.951	1	1	496	2	1	2	573
4.952	1	1	496	3	1	2	573
4.953	1	1	496	4	1	2	573
4.954	1	1	496	5	1	2	573
4.955	1	1	496	6	1	2	573
4.956	1	1	496	7	1	2	573
4.957	1	1	496	8	1	2	573
4.958	1	1	496	9	1	2	573
4.969	1	1	497	10	1	2	573
4.97	1	1	498	1	1	2	573
4.971	1	1	498	2	1	2	573
4.972	1	1	498	3	1	2	573
4.973	1	1	498	4	1	2	573
4.974	1	1	498	5	1	2	573
4.975	1	1	498	6	1	2	573
4.976	1	1	498	7	1	2	573
4.977	1	1	498	8	1	2	573
4.978	1	1	498	9	1	2	573
4.989	1	1	499	10	1	2	573
4.99	1	1	500	1	1	2	573
4.991	1	1	500	2	1	2	573
4.992	1	1	500	3	1	2	573
4.993	1	1	500	4	1	2	573
4.994	1	1	500	5	1	2	573
4.995	1	1	500	6	1	2	573
4.996	1	1	500	7	1	2	573
4.997	1	1	500	8	1	2	573
4.998	1	1	500	9	1	2	573
5.009	1	1	501	10	1	2	573
5.01	1	1	502	1	1	2	573
5.011	1	1	502	2	1	2	573
5.012	1	1	502	3	1	2	573
5.013	1	1	502	4	1	2	573
5.014	1	1	502	5	1	2	573
5.015	1	1	502	6	1	2	573
5.016	1	1	502	7	1	2	573
5.017	1	1	502	8	1	2	573
5.018	1	1	502	9	1	2	573
5.029	1	1	503	10	1	2	573
5.03	1	1	504	1	1	2	573
5.031	1	1	504	2	1	2	573
5.032	1	1	504	3	1	2	573
5.033	1	1	504	4	1	2	573
5.034	1	1	504	5	1	2	573
5.035	1	1	504	6	1	2	573
5.036	1	1	504	7	1	2	573
5.037	1	1	504	8	1	2	573
5.038	1	1	504	9	1	2	573
5.049	1	1	505	10	1	2	573
5.05	1	1	506	1	1	2	573
5.051	1	1	506	2	1	2	573
5.052	1	1	506	3	1	2	573
5.053	1	1	506	4	1	2	573
5.054	1	1	506	5	1	2	573
5.055	1	1	506	6	1	2	573
5.056	1	1	506	7	1	2	573
5.057	1	1	506	8	1	2	573
5.058	1	1	506	9	1	2	573
5.069	1	1	507	10	1	2	573
5.07	1	1	508	1	1	2	573
5.071	1	1	508	2	1	2	573
5.072	1	1	508	3	1	2	573
5.073	1	1	508	4	1	2	573
5.074	1	1	508	5	1	2	573
5.075	1	1	508	6	1	2	573
5.076	1	1	508	7	1	2	573
5.077	1	1	508	8	1	2	573
5.078	1	1	508	9	1	2	573
5.089	1	1	509	10	1	2	573
5.09	1	1	510	1	1	2	573
5.091	1	1	510	2	1	2	573
5.092	1	1	510	3	1	2	573
5.093	1	1	510	4	1	2	573
5.094	1	1	510	5	1	2	573
5.095	1	1	510	6	1	2	573
5.096	1	1	510	7	1	2	573
5.097	1	1	510	8	1	2	573
5.098	1	1	510	9	1	2	573
5.109	1	1	511	10	1	2	573
5.11	1	1	512	1	1	2	573
5.111	1	1	512	2	1	2	573
5.112	1	1	512	3	1	2	573
5.113	1	1	512	4	1	2	573
5.114	1	1	512	5	1	2	573
5.115	1	1	512	6	1	2	573
5.116	1	1	512	7	1	2	573
5.117	1	1	512	8	1	2	573
5.118	1	1	512	9	1	2	573
5.129	1	1	513	10	1	2	573
5.13	1	1	514	1	1	2	573
5.131	1	1	514	2	1	2	573
5.132	1	1	514	3	1	2	573
5.133	1	1	514	4	1	2	573
5.134	1	1	514	5	1	2	573
5.135	1	1	514	6	1	2	573
5.136	1	1	514	7	1	2	573
5.137	1	1	514	8	1	2	573
5.138	1	1	514	9	1	2	573
5.149	1	1	515	10	1	2	573
5.15	1	1	516	1	1	2	573
5.151	1	1	516	2	1	2	573
5.152	1	1	516	3	1	2	573
5.153	1	1	516	4	1	2	573
5.154	1	1	516	5	1	2	573
5.155	1	1	516	6	1	2	573
5.156	1	1	516	7	1	2	573
5.157	1	1	516	8	1	2	573
5.158	1	1	516	9	1	2	573
5.169	1	1	517	10	1	2	573
5.17	1	1	518	1	1	2	573
5.171	1	1	518	2	1	2	573
5.172	1	1	518	3	1	2	573
5.173	1	1	518	4	1	2	573
5.174	1	1	518	5	1	2	573
5.175	1	1	518	6	1	2	573
5.176	1	1	518	7	1	2	573
5.177	1	1	518	8	1	2	573
5.178	1	1	518	9	1	2	573
5.189	1	1	519	10	1	2	573
5.19	1	1	520	1	1	2	573
5.191	1	1	520	2	1	2	573
5.192	1	1	520	3	1	2	573
5.193	1	1	520	4	1	2	573
5.194	1	1	520	5	1	2	573
5.195	1	1	520	6	1	2	573
5.196	1	1	520	7	1	2	573
5.197	1	1	520	8	1	2	573
5.198	1	1	520	9	1	2	573
5.209	1	1	521	10	1	2	573
5.21	1	1	522	1	1	2	573
5.211	1	1	522	2	1	2	573
5.212	1	1	522	3	1	2	573
5.213	1	1	522	4	1	2	573
5.214	1	1	522	5	1	2	573
5.215	1	1	522	6	1	2	573
5.216	1	1	522	7	1	2	573
5.217	1	1	522	8	1	2	573
5.218	1	1	522	9	1	2	573
5.229	1	1	523	10	1	2	573
5.23	1	1	524	1	1	2	573
5.231	1	1	524	2	1	2	573
5.232	1	1	524	3	1	2	573
5.233	1	1	524	4	1	2	573
5.234	1	1	524	5	1	2	573
5.235	1	1	524	6	1	2	573
5.236	1	1	524	7	1	2	573
5.237	1	1	524	8	1	2	573
5.238	1	1	524	9	1	2	573
5.249	1	1	525	10	1	2	573
5.25	1	1	526	1	1	2	573
5.251	1	1	526	2	1	2	573
5.252	1	1	526	3	1	2	573
5.253	1	1	526	4	1	2	573
5.254	1	1	526	5	1	2	573
5.255	1	1	526	6	1	2	573
5.256	1	1	526	7	1	2	573
5.257	1	1	526	8	1	2	573
5.258	1	1	526	9	1	2	573
5.269	1	1	527	10	1	2	573
5.27	1	1	528	1	1	2	573
5.271	1	1	528	2	1	2	573
5.272	1	1	528	3	1	2	573
5.273	1	1	528	4	1	2	573
5.274	1	1	528	5	1	2	573
5.275	1	1	528	6	1	2	573
5.276	1	1	528	7	1	2	573
5.277	1	1	528	8	1	2	573
5.278	1	1	528	9	1	2	573
5.289	1	1	529	10	1	2	573
5.29	1	1	530	1	1	2	573
5.291	1	1	530	2	1	2	573
5.292	1	1	530	3	1	2	573
5.293	1	1	530	4	1	2	573
5.294	1	1	530	5	1	2	573
5.295	1	1	530	6	1	2	573
5.296	1	1	530	7	1	2	573
5.297	1	1	530	8	1	2	573
5.298	1	1	530	9	1	2	573
5.309	1	1	531	10	1	2	573
5.31	1	1	532	1	1	2	573
5.311	1	1	532	2	1	2	573
5.312	1	1	532	3	1	2	573
5.313	1	1	532	4	1	2	573
5.314	1	1	532	5	1	2	573
5.315	1	1	532	6	1	2	573
5.316	1	1	532	7	1	2	573
5.317	1	1	532	8	1	2	573
5.318	1	1	532	9	1	2	573
5.329	1	1	533	10	1	2	573
5.33	1	1	534	1	1	2	573
