% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
4398	1	1	1	0	2	573	0	1
4399	1	1	1	0	2	573	0	1
4400	1	1	1	0	2	573	0	1
4401	1	1	1	0	2	573	0	1
4402	1	1	1	0	2	573	0	1
4403	1	1	1	0	2	573	0	1
4404	1	1	1	0	2	573	0	1
4415	1	1	1	0	2	573	0	1
4416	1	1	1	0	2	573	0	1
4417	1	1	1	0	2	573	0	1
4418	1	1	1	0	2	573	0	1
4419	1	1	1	0	2	573	0	1
4420	1	1	1	0	2	573	0	1
4421	1	1	1	0	2	573	0	1
4422	1	1	1	0	2	573	0	1
4423	1	1	1	0	2	573	0	1
4424	1	1	1	0	2	573	0	1
4435	1	1	1	0	2	573	0	1
4436	1	1	1	0	2	573	0	1
4437	1	1	1	0	2	573	0	1
4438	1	1	1	0	2	573	0	1
4439	1	1	1	0	2	573	0	1
4440	1	1	1	0	2	573	0	1
4441	1	1	1	0	2	573	0	1
4442	1	1	1	0	2	573	0	1
4443	1	1	1	0	2	573	0	1
4444	1	1	1	0	2	573	0	1
4455	1	1	1	0	2	573	0	1
4456	1	1	1	0	2	573	0	1
4457	1	1	1	0	2	573	0	1
4458	1	1	1	0	2	573	0	1
4459	1	1	1	0	2	573	0	1
4460	1	1	1	0	2	573	0	1
4461	1	1	1	0	2	573	0	1
4462	1	1	1	0	2	573	0	1
4463	1	1	1	0	2	573	0	1
4464	1	1	1	0	2	573	0	1
4475	1	1	1	0	2	573	0	1
4476	1	1	1	0	2	573	0	1
4477	1	1	1	0	2	573	0	1
4478	1	1	1	0	2	573	0	1
4479	1	1	1	0	2	573	0	1
4480	1	1	1	0	2	573	0	1
4481	1	1	1	0	2	573	0	1
4482	1	1	1	0	2	573	0	1
4483	1	1	1	0	2	573	0	1
4484	1	1	1	0	2	573	0	1
4495	1	1	1	0	2	573	0	1
4496	1	1	1	0	2	573	0	1
4497	1	1	1	0	2	573	0	1
4498	1	1	1	0	2	573	0	1
4499	1	1	1	0	2	573	0	1
4500	1	1	1	0	2	573	0	1
4501	1	1	1	0	2	573	0	1
4502	1	1	1	0	2	573	0	1
4503	1	1	1	0	2	573	0	1
4504	1	1	1	0	2	573	0	1
4515	1	1	1	0	2	573	0	1
4516	1	1	1	0	2	573	0	1
4517	1	1	1	0	2	573	0	1
4518	1	1	1	0	2	573	0	1
4519	1	1	1	0	2	573	0	1
4520	1	1	1	0	2	573	0	1
4521	1	1	1	0	2	573	0	1
4522	1	1	1	0	2	573	0	1
4523	1	1	1	0	2	573	0	1
4524	1	1	1	0	2	573	0	1
4535	1	1	1	0	2	573	0	1
4536	1	1	1	0	2	573	0	1
4537	1	1	1	0	2	573	0	1
4538	1	1	1	0	2	573	0	1
4539	1	1	1	0	2	573	0	1
4540	1	1	1	0	2	573	0	1
4541	1	1	1	0	2	573	0	1
4542	1	1	1	0	2	573	0	1
4543	1	1	1	0	2	573	0	1
4544	1	1	1	0	2	573	0	1
4555	1	1	1	0	2	573	0	1
4556	1	1	1	0	2	573	0	1
4557	1	1	1	0	2	573	0	1
4558	1	1	1	0	2	573	0	1
4559	1	1	1	0	2	573	0	1
4560	1	1	1	0	2	573	0	1
4561	1	1	1	0	2	573	0	1
4562	1	1	1	0	2	573	0	1
4563	1	1	1	0	2	573	0	1
4564	1	1	1	0	2	573	0	1
4575	1	1	1	0	2	573	0	1
4576	1	1	1	0	2	573	0	1
4577	1	1	1	0	2	573	0	1
4578	1	1	1	0	2	573	0	1
4579	1	1	1	0	2	573	0	1
4580	1	1	1	0	2	573	0	1
4581	1	1	1	0	2	573	0	1
4582	1	1	1	0	2	573	0	1
4583	1	1	1	0	2	573	0	1
4584	1	1	1	0	2	573	0	1
4595	1	1	1	0	2	573	0	1
4596	1	1	1	0	2	573	0	1
4597	1	1	1	0	2	573	0	1
4598	1	1	1	0	2	573	0	1
4599	1	1	1	0	2	573	0	1
4600	1	1	1	0	2	573	0	1
4601	1	1	1	0	2	573	0	1
4602	1	1	1	0	2	573	0	1
4603	1	1	1	0	2	573	0	1
4604	1	1	1	0	2	573	0	1
4615	1	1	1	0	2	573	0	1
4616	1	1	1	0	2	573	0	1
4617	1	1	1	0	2	573	0	1
4618	1	1	1	0	2	573	0	1
4619	1	1	1	0	2	573	0	1
4620	1	1	1	0	2	573	0	1
4621	1	1	1	0	2	573	0	1
4622	1	1	1	0	2	573	0	1
4623	1	1	1	0	2	573	0	1
4624	1	1	1	0	2	573	0	1
4635	1	1	1	0	2	573	0	1
4636	1	1	1	0	2	573	0	1
4637	1	1	1	0	2	573	0	1
4638	1	1	1	0	2	573	0	1
4639	1	1	1	0	2	573	0	1
4640	1	1	1	0	2	573	0	1
4641	1	1	1	0	2	573	0	1
4642	1	1	1	0	2	573	0	1
4643	1	1	1	0	2	573	0	1
4644	1	1	1	0	2	573	0	1
4655	1	1	1	0	2	573	0	1
4656	1	1	1	0	2	573	0	1
4657	1	1	1	0	2	573	0	1
4658	1	1	1	0	2	573	0	1
4659	1	1	1	0	2	573	0	1
4660	1	1	1	0	2	573	0	1
4661	1	1	1	0	2	573	0	1
4662	1	1	1	0	2	573	0	1
4663	1	1	1	0	2	573	0	1
4664	1	1	1	0	2	573	0	1
4675	1	1	1	0	2	573	0	1
4676	1	1	1	0	2	573	0	1
4677	1	1	1	0	2	573	0	1
4678	1	1	1	0	2	573	0	1
4679	1	1	1	0	2	573	0	1
4680	1	1	1	0	2	573	0	1
4681	1	1	1	0	2	573	0	1
4682	1	1	1	0	2	573	0	1
4683	1	1	1	0	2	573	0	1
4684	1	1	1	0	2	573	0	1
4695	1	1	1	0	2	573	0	1
4696	1	1	1	0	2	573	0	1
4697	1	1	1	0	2	573	0	1
4698	1	1	1	0	2	573	0	1
4699	1	1	1	0	2	573	0	1
4700	1	1	1	0	2	573	0	1
4701	1	1	1	0	2	573	0	1
4702	1	1	1	0	2	573	0	1
4703	1	1	1	0	2	573	0	1
4704	1	1	1	0	2	573	0	1
4715	1	1	1	0	2	573	0	1
4716	1	1	1	0	2	573	0	1
4717	1	1	1	0	2	573	0	1
4718	1	1	1	0	2	573	0	1
4719	1	1	1	0	2	573	0	1
4720	1	1	1	0	2	573	0	1
4721	1	1	1	0	2	573	0	1
4722	1	1	1	0	2	573	0	1
4723	1	1	1	0	2	573	0	1
4724	1	1	1	0	2	573	0	1
4735	1	1	1	0	2	573	0	1
4736	1	1	1	0	2	573	0	1
4737	1	1	1	0	2	573	0	1
4738	1	1	1	0	2	573	0	1
4739	1	1	1	0	2	573	0	1
4740	1	1	1	0	2	573	0	1
4741	1	1	1	0	2	573	0	1
4742	1	1	1	0	2	573	0	1
4743	1	1	1	0	2	573	0	1
4744	1	1	1	0	2	573	0	1
4755	1	1	1	0	2	573	0	1
4756	1	1	1	0	2	573	0	1
4757	1	1	1	0	2	573	0	1
4758	1	1	1	0	2	573	0	1
4759	1	1	1	0	2	573	0	1
4760	1	1	1	0	2	573	0	1
4761	1	1	1	0	2	573	0	1
4762	1	1	1	0	2	573	0	1
4763	1	1	1	0	2	573	0	1
4764	1	1	1	0	2	573	0	1
4775	1	1	1	0	2	573	0	1
4776	1	1	1	0	2	573	0	1
4777	1	1	1	0	2	573	0	1
4778	1	1	1	0	2	573	0	1
4779	1	1	1	0	2	573	0	1
4780	1	1	1	0	2	573	0	1
4781	1	1	1	0	2	573	0	1
4782	1	1	1	0	2	573	0	1
4783	1	1	1	0	2	573	0	1
4784	1	1	1	0	2	573	0	1
4795	1	1	1	0	2	573	0	1
4796	1	1	1	0	2	573	0	1
4797	1	1	1	0	2	573	0	1
4798	1	1	1	0	2	573	0	1
4799	1	1	1	0	2	573	0	1
4800	1	1	1	0	2	573	0	1
4801	1	1	1	0	2	573	0	1
4802	1	1	1	0	2	573	0	1
4803	1	1	1	0	2	573	0	1
4804	1	1	1	0	2	573	0	1
4815	1	1	1	0	2	573	0	1
4816	1	1	1	0	2	573	0	1
4817	1	1	1	0	2	573	0	1
4818	1	1	1	0	2	573	0	1
4819	1	1	1	0	2	573	0	1
4820	1	1	1	0	2	573	0	1
4821	1	1	1	0	2	573	0	1
4822	1	1	1	0	2	573	0	1
4823	1	1	1	0	2	573	0	1
4824	1	1	1	0	2	573	0	1
4835	1	1	1	0	2	573	0	1
4836	1	1	1	0	2	573	0	1
4837	1	1	1	0	2	573	0	1
4838	1	1	1	0	2	573	0	1
4839	1	1	1	0	2	573	0	1
4840	1	1	1	0	2	573	0	1
4841	1	1	1	0	2	573	0	1
4842	1	1	1	0	2	573	0	1
4843	1	1	1	0	2	573	0	1
4844	1	1	1	0	2	573	0	1
4855	1	1	1	0	2	573	0	1
4856	1	1	1	0	2	573	0	1
4857	1	1	1	0	2	573	0	1
4858	1	1	1	0	2	573	0	1
4859	1	1	1	0	2	573	0	1
4860	1	1	1	0	2	573	0	1
4861	1	1	1	0	2	573	0	1
4862	1	1	1	0	2	573	0	1
4863	1	1	1	0	2	573	0	1
4864	1	1	1	0	2	573	0	1
4875	1	1	1	0	2	573	0	1
4876	1	1	1	0	2	573	0	1
4877	1	1	1	0	2	573	0	1
4878	1	1	1	0	2	573	0	1
4879	1	1	1	0	2	573	0	1
4880	1	1	1	0	2	573	0	1
4881	1	1	1	0	2	573	0	1
4882	1	1	1	0	2	573	0	1
4883	1	1	1	0	2	573	0	1
4884	1	1	1	0	2	573	0	1
4895	1	1	1	0	2	573	0	1
4896	1	1	1	0	2	573	0	1
4897	1	1	1	0	2	573	0	1
4898	1	1	1	0	2	573	0	1
4899	1	1	1	0	2	573	0	1
4900	1	1	1	0	2	573	0	1
4901	1	1	1	0	2	573	0	1
4902	1	1	1	0	2	573	0	1
4903	1	1	1	0	2	573	0	1
4904	1	1	1	0	2	573	0	1
4915	1	1	1	0	2	573	0	1
4916	1	1	1	0	2	573	0	1
4917	1	1	1	0	2	573	0	1
4918	1	1	1	0	2	573	0	1
4919	1	1	1	0	2	573	0	1
4920	1	1	1	0	2	573	0	1
4921	1	1	1	0	2	573	0	1
4922	1	1	1	0	2	573	0	1
4923	1	1	1	0	2	573	0	1
4924	1	1	1	0	2	573	0	1
4935	1	1	1	0	2	573	0	1
4936	1	1	1	0	2	573	0	1
4937	1	1	1	0	2	573	0	1
4938	1	1	1	0	2	573	0	1
4939	1	1	1	0	2	573	0	1
4940	1	1	1	0	2	573	0	1
4941	1	1	1	0	2	573	0	1
4942	1	1	1	0	2	573	0	1
4943	1	1	1	0	2	573	0	1
4944	1	1	1	0	2	573	0	1
4955	1	1	1	0	2	573	0	1
4956	1	1	1	0	2	573	0	1
4957	1	1	1	0	2	573	0	1
4958	1	1	1	0	2	573	0	1
4959	1	1	1	0	2	573	0	1
4960	1	1	1	0	2	573	0	1
4961	1	1	1	0	2	573	0	1
4962	1	1	1	0	2	573	0	1
4963	1	1	1	0	2	573	0	1
4964	1	1	1	0	2	573	0	1
4975	1	1	1	0	2	573	0	1
4976	1	1	1	0	2	573	0	1
4977	1	1	1	0	2	573	0	1
4978	1	1	1	0	2	573	0	1
4979	1	1	1	0	2	573	0	1
4980	1	1	1	0	2	573	0	1
4981	1	1	1	0	2	573	0	1
4982	1	1	1	0	2	573	0	1
4983	1	1	1	0	2	573	0	1
4984	1	1	1	0	2	573	0	1
4995	1	1	1	0	2	573	0	1
4996	1	1	1	0	2	573	0	1
4997	1	1	1	0	2	573	0	1
4998	1	1	1	0	2	573	0	1
4999	1	1	1	0	2	573	0	1
5000	1	1	1	0	2	573	0	1
5001	1	1	1	0	2	573	0	1
5002	1	1	1	0	2	573	0	1
5003	1	1	1	0	2	573	0	1
5004	1	1	1	0	2	573	0	1
5015	1	1	1	0	2	573	0	1
5016	1	1	1	0	2	573	0	1
5017	1	1	1	0	2	573	0	1
5018	1	1	1	0	2	573	0	1
5019	1	1	1	0	2	573	0	1
5020	1	1	1	0	2	573	0	1
5021	1	1	1	0	2	573	0	1
5022	1	1	1	0	2	573	0	1
5023	1	1	1	0	2	573	0	1
5024	1	1	1	0	2	573	0	1
5035	1	1	1	0	2	573	0	1
5036	1	1	1	0	2	573	0	1
5037	1	1	1	0	2	573	0	1
5038	1	1	1	0	2	573	0	1
5039	1	1	1	0	2	573	0	1
5040	1	1	1	0	2	573	0	1
5041	1	1	1	0	2	573	0	1
5042	1	1	1	0	2	573	0	1
5043	1	1	1	0	2	573	0	1
5044	1	1	1	0	2	573	0	1
5055	1	1	1	0	2	573	0	1
5056	1	1	1	0	2	573	0	1
5057	1	1	1	0	2	573	0	1
5058	1	1	1	0	2	573	0	1
5059	1	1	1	0	2	573	0	1
5060	1	1	1	0	2	573	0	1
5061	1	1	1	0	2	573	0	1
5062	1	1	1	0	2	573	0	1
5063	1	1	1	0	2	573	0	1
5064	1	1	1	0	2	573	0	1
5075	1	1	1	0	2	573	0	1
5076	1	1	1	0	2	573	0	1
5077	1	1	1	0	2	573	0	1
5078	1	1	1	0	2	573	0	1
5079	1	1	1	0	2	573	0	1
5080	1	1	1	0	2	573	0	1
5081	1	1	1	0	2	573	0	1
5082	1	1	1	0	2	573	0	1
5083	1	1	1	0	2	573	0	1
5084	1	1	1	0	2	573	0	1
5095	1	1	1	0	2	573	0	1
5096	1	1	1	0	2	573	0	1
5097	1	1	1	0	2	573	0	1
5098	1	1	1	0	2	573	0	1
5099	1	1	1	0	2	573	0	1
5100	1	1	1	0	2	573	0	1
5101	1	1	1	0	2	573	0	1
5102	1	1	1	0	2	573	0	1
5103	1	1	1	0	2	573	0	1
5104	1	1	1	0	2	573	0	1
5115	1	1	1	0	2	573	0	1
5116	1	1	1	0	2	573	0	1
5117	1	1	1	0	2	573	0	1
5118	1	1	1	0	2	573	0	1
5119	1	1	1	0	2	573	0	1
5120	1	1	1	0	2	573	0	1
5121	1	1	1	0	2	573	0	1
5122	1	1	1	0	2	573	0	1
5123	1	1	1	0	2	573	0	1
5124	1	1	1	0	2	573	0	1
5135	1	1	1	0	2	573	0	1
5136	1	1	1	0	2	573	0	1
5137	1	1	1	0	2	573	0	1
5138	1	1	1	0	2	573	0	1
5139	1	1	1	0	2	573	0	1
5140	1	1	1	0	2	573	0	1
5141	1	1	1	0	2	573	0	1
5142	1	1	1	0	2	573	0	1
5143	1	1	1	0	2	573	0	1
5144	1	1	1	0	2	573	0	1
5155	1	1	1	0	2	573	0	1
5156	1	1	1	0	2	573	0	1
5157	1	1	1	0	2	573	0	1
5158	1	1	1	0	2	573	0	1
5159	1	1	1	0	2	573	0	1
5160	1	1	1	0	2	573	0	1
5161	1	1	1	0	2	573	0	1
5162	1	1	1	0	2	573	0	1
5163	1	1	1	0	2	573	0	1
5164	1	1	1	0	2	573	0	1
5175	1	1	1	0	2	573	0	1
5176	1	1	1	0	2	573	0	1
5177	1	1	1	0	2	573	0	1
5178	1	1	1	0	2	573	0	1
5179	1	1	1	0	2	573	0	1
5180	1	1	1	0	2	573	0	1
5181	1	1	1	0	2	573	0	1
5182	1	1	1	0	2	573	0	1
5183	1	1	1	0	2	573	0	1
5184	1	1	1	0	2	573	0	1
5195	1	1	1	0	2	573	0	1
5196	1	1	1	0	2	573	0	1
5197	1	1	1	0	2	573	0	1
5198	1	1	1	0	2	573	0	1
5199	1	1	1	0	2	573	0	1
5200	1	1	1	0	2	573	0	1
5201	1	1	1	0	2	573	0	1
5202	1	1	1	0	2	573	0	1
5203	1	1	1	0	2	573	0	1
5204	1	1	1	0	2	573	0	1
5215	1	1	1	0	2	573	0	1
5216	1	1	1	0	2	573	0	1
5217	1	1	1	0	2	573	0	1
5218	1	1	1	0	2	573	0	1
5219	1	1	1	0	2	573	0	1
5220	1	1	1	0	2	573	0	1
5221	1	1	1	0	2	573	0	1
5222	1	1	1	0	2	573	0	1
5223	1	1	1	0	2	573	0	1
5224	1	1	1	0	2	573	0	1
5235	1	1	1	0	2	573	0	1
5236	1	1	1	0	2	573	0	1
5237	1	1	1	0	2	573	0	1
5238	1	1	1	0	2	573	0	1
5239	1	1	1	0	2	573	0	1
5240	1	1	1	0	2	573	0	1
5241	1	1	1	0	2	573	0	1
5242	1	1	1	0	2	573	0	1
5243	1	1	1	0	2	573	0	1
5244	1	1	1	0	2	573	0	1
5255	1	1	1	0	2	573	0	1
5256	1	1	1	0	2	573	0	1
5257	1	1	1	0	2	573	0	1
5258	1	1	1	0	2	573	0	1
5259	1	1	1	0	2	573	0	1
5260	1	1	1	0	2	573	0	1
5261	1	1	1	0	2	573	0	1
5262	1	1	1	0	2	573	0	1
5263	1	1	1	0	2	573	0	1
5264	1	1	1	0	2	573	0	1
5275	1	1	1	0	2	573	0	1
5276	1	1	1	0	2	573	0	1
5277	1	1	1	0	2	573	0	1
5278	1	1	1	0	2	573	0	1
5279	1	1	1	0	2	573	0	1
5280	1	1	1	0	2	573	0	1
5281	1	1	1	0	2	573	0	1
5282	1	1	1	0	2	573	0	1
5283	1	1	1	0	2	573	0	1
5284	1	1	1	0	2	573	0	1
5295	1	1	1	0	2	573	0	1
5296	1	1	1	0	2	573	0	1
5297	1	1	1	0	2	573	0	1
5298	1	1	1	0	2	573	0	1
5299	1	1	1	0	2	573	0	1
5300	1	1	1	0	2	573	0	1
5301	1	1	1	0	2	573	0	1
5302	1	1	1	0	2	573	0	1
5303	1	1	1	0	2	573	0	1
5304	1	1	1	0	2	573	0	1
5315	1	1	1	0	2	573	0	1
5316	1	1	1	0	2	573	0	1
5317	1	1	1	0	2	573	0	1
5318	1	1	1	0	2	573	0	1
5319	1	1	1	0	2	573	0	1
5320	1	1	1	0	2	573	0	1
5321	1	1	1	0	2	573	0	1
5322	1	1	1	0	2	573	0	1
5323	1	1	1	0	2	573	0	1
5324	1	1	1	0	2	573	0	1
5335	1	1	1	0	2	573	0	1
5336	1	1	1	0	2	573	0	1
5337	1	1	1	0	2	573	0	1
5338	1	1	1	0	2	573	0	1
5339	1	1	1	0	2	573	0	1
5340	1	1	1	0	2	573	0	1
5341	1	1	1	0	2	573	0	1
5342	1	1	1	0	2	573	0	1
5343	1	1	1	0	2	573	0	1
5344	1	1	1	0	2	573	0	1
5355	1	1	1	0	2	573	0	1
5356	1	1	1	0	2	573	0	1
5357	1	1	1	0	2	573	0	1
5358	1	1	1	0	2	573	0	1
5359	1	1	1	0	2	573	0	1
5360	1	1	1	0	2	573	0	1
5361	1	1	1	0	2	573	0	1
5362	1	1	1	0	2	573	0	1
5363	1	1	1	0	2	573	0	1
5364	1	1	1	0	2	573	0	1
5375	1	1	1	0	2	573	0	1
5376	1	1	1	0	2	573	0	1
5377	1	1	1	0	2	573	0	1
5378	1	1	1	0	2	573	0	1
5379	1	1	1	0	2	573	0	1
5380	1	1	1	0	2	573	0	1
5381	1	1	1	0	2	573	0	1
5382	1	1	1	0	2	573	0	1
5383	1	1	1	0	2	573	0	1
5384	1	1	1	0	2	573	0	1
5395	1	1	1	0	2	573	0	1
5396	1	1	1	0	2	573	0	1
5397	1	1	1	0	2	573	0	1
5398	1	1	1	0	2	573	0	1
5399	1	1	1	0	2	573	0	1
5400	1	1	1	0	2	573	0	1
5401	1	1	1	0	2	573	0	1
5402	1	1	1	0	2	573	0	1
5403	1	1	1	0	2	573	0	1
5404	1	1	1	0	2	573	0	1
5415	1	1	1	0	2	573	0	1
5416	1	1	1	0	2	573	0	1
5417	1	1	1	0	2	573	0	1
5418	1	1	1	0	2	573	0	1
5419	1	1	1	0	2	573	0	1
5420	1	1	1	0	2	573	0	1
5421	1	1	1	0	2	573	0	1
5422	1	1	1	0	2	573	0	1
5423	1	1	1	0	2	573	0	1
5424	1	1	1	0	2	573	0	1
5435	1	1	1	0	2	573	0	1
5436	1	1	1	0	2	573	0	1
5437	1	1	1	0	2	573	0	1
5438	1	1	1	0	2	573	0	1
5439	1	1	1	0	2	573	0	1
5440	1	1	1	0	2	573	0	1
5441	1	1	1	0	2	573	0	1
5442	1	1	1	0	2	573	0	1
5443	1	1	1	0	2	573	0	1
5444	1	1	1	0	2	573	0	1
5455	1	1	1	0	2	573	0	1
5456	1	1	1	0	2	573	0	1
5457	1	1	1	0	2	573	0	1
5458	1	1	1	0	2	573	0	1
5459	1	1	1	0	2	573	0	1
5460	1	1	1	0	2	573	0	1
5461	1	1	1	0	2	573	0	1
5462	1	1	1	0	2	573	0	1
5463	1	1	1	0	2	573	0	1
5464	1	1	1	0	2	573	0	1
5475	1	1	1	0	2	573	0	1
5476	1	1	1	0	2	573	0	1
5477	1	1	1	0	2	573	0	1
5478	1	1	1	0	2	573	0	1
5479	1	1	1	0	2	573	0	1
5480	1	1	1	0	2	573	0	1
5481	1	1	1	0	2	573	0	1
5482	1	1	1	0	2	573	0	1
5483	1	1	1	0	2	573	0	1
5484	1	1	1	0	2	573	0	1
5495	1	1	1	0	2	573	0	1
5496	1	1	1	0	2	573	0	1
5497	1	1	1	0	2	573	0	1
5498	1	1	1	0	2	573	0	1
5499	1	1	1	0	2	573	0	1
5500	1	1	1	0	2	573	0	1
5501	1	1	1	0	2	573	0	1
5502	1	1	1	0	2	573	0	1
5503	1	1	1	0	2	573	0	1
