% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
2.817	2	1	282	8	1	28	9422	0	0
2.818	2	1	282	9	1	28	9422	0	0
2.819	1	1	282	10	1	28	9422	0	0
2.819	2	1	282	10	1	28	9422	0	0
2.824	2	1	283	5	1	28	9422	0	0
2.825	2	1	283	6	1	28	9422	0	0
2.826	2	1	283	7	1	28	9422	0	0
2.827	2	1	283	8	1	28	9422	0	0
2.828	2	1	283	9	1	28	9422	0	0
2.829	2	1	283	10	1	28	9422	0	0
2.83	2	1	284	1	1	28	9422	0	0
2.831	2	1	284	2	1	28	9422	0	0
2.835	2	1	284	6	1	28	9422	0	0
2.836	2	1	284	7	1	28	9422	0	0
2.837	2	1	284	8	1	28	9422	0	0
2.838	2	1	284	9	1	28	9422	0	0
2.839	2	1	284	10	1	28	9422	0	0
2.84	2	1	285	1	1	28	9422	0	0
2.841	2	1	285	2	1	28	9422	0	0
2.842	2	1	285	3	1	28	9422	0	0
2.843	2	1	285	4	1	28	9422	0	0
2.844	1	1	285	5	1	28	9422	0	0
2.844	2	1	285	5	1	28	9422	0	0
2.845	2	1	285	6	1	28	9422	0	0
2.846	2	1	285	7	1	28	9422	0	0
2.847	2	1	285	8	1	28	9422	0	0
2.848	2	1	285	9	1	28	9422	0	0
2.849	2	1	285	10	1	28	9422	0	0
2.85	2	1	286	1	1	28	9422	0	0
2.851	2	1	286	2	1	28	9422	0	0
2.852	2	1	286	3	1	28	9422	0	0
2.853	2	1	286	4	1	28	9422	0	0
2.854	2	1	286	5	1	28	9422	0	0
2.859	2	1	286	10	1	28	9422	0	0
2.86	2	1	287	1	1	28	9422	0	0
2.861	2	1	287	2	1	28	9422	0	0
2.862	2	1	287	3	1	28	9422	0	0
2.863	2	1	287	4	1	28	9422	0	0
2.864	2	1	287	5	1	28	9422	0	0
2.865	2	1	287	6	1	28	9422	0	0
2.866	2	1	287	7	1	28	9422	0	0
2.871	2	1	288	2	1	28	9422	0	0
2.872	2	1	288	3	1	28	9422	0	0
2.873	2	1	288	4	1	28	9422	0	0
2.874	2	1	288	5	1	28	9422	0	0
2.875	2	1	288	6	1	28	9422	0	0
2.876	2	1	288	7	1	28	9422	0	0
2.877	2	1	288	8	1	28	9422	0	0
2.878	2	1	288	9	1	28	9422	0	0
2.879	2	1	288	10	1	28	9422	0	0
2.88	1	1	289	1	1	28	9422	0	0
2.88	2	1	289	1	1	28	9422	0	0
2.881	2	1	289	2	1	28	9422	0	0
2.882	2	1	289	3	1	28	9422	0	0
2.883	2	1	289	4	1	28	9422	0	0
2.884	2	1	289	5	1	28	9422	0	0
2.885	2	1	289	6	1	28	9422	0	0
2.886	2	1	289	7	1	28	9422	0	0
2.887	2	1	289	8	1	28	9422	0	0
2.888	2	1	289	9	1	28	9422	0	0
2.889	2	1	289	10	1	28	9422	0	0
2.89	2	1	290	1	1	28	9422	0	0
2.891	1	1	290	2	1	28	9422	0	0
2.891	2	1	290	2	1	28	9422	0	0
2.896	2	1	290	7	1	28	9422	0	0
2.897	2	1	290	8	1	28	9422	0	0
2.898	2	1	290	9	1	28	9422	0	0
2.899	2	1	290	10	1	28	9422	0	0
2.9	2	1	291	1	1	28	9422	0	0
2.901	2	1	291	2	1	28	9422	0	0
2.902	2	1	291	3	1	28	9422	0	0
2.903	2	1	291	4	1	28	9422	0	0
2.907	2	1	291	8	1	28	9422	0	0
2.908	2	1	291	9	1	28	9422	0	0
2.909	2	1	291	10	1	28	9422	0	0
2.91	2	1	292	1	1	28	9422	0	0
2.911	2	1	292	2	1	28	9422	0	0
2.912	2	1	292	3	1	28	9422	0	0
2.913	2	1	292	4	1	28	9422	0	0
2.914	2	1	292	5	1	28	9422	0	0
2.915	2	1	292	6	1	28	9422	0	0
2.916	1	1	292	7	1	28	9422	0	0
2.916	2	1	292	7	1	28	9422	0	0
2.917	2	1	292	8	1	28	9422	0	0
2.918	2	1	292	9	1	28	9422	0	0
2.919	2	1	292	10	1	28	9422	0	0
2.92	2	1	293	1	1	28	9422	0	0
2.921	2	1	293	2	1	28	9422	0	0
2.922	2	1	293	3	1	28	9422	0	0
2.923	2	1	293	4	1	28	9422	0	0
2.924	2	1	293	5	1	28	9422	0	0
2.925	2	1	293	6	1	28	9422	0	0
2.926	2	1	293	7	1	28	9422	0	0
2.931	2	1	294	2	1	28	9422	0	0
2.932	2	1	294	3	1	28	9422	0	0
2.933	2	1	294	4	1	28	9422	0	0
2.934	2	1	294	5	1	28	9422	0	0
2.935	2	1	294	6	1	28	9422	0	0
2.936	2	1	294	7	1	28	9422	0	0
2.937	2	1	294	8	1	28	9422	0	0
2.938	2	1	294	9	1	28	9422	0	0
2.943	2	1	295	4	1	28	9422	0	0
2.944	2	1	295	5	1	28	9422	0	0
2.945	2	1	295	6	1	28	9422	0	0
2.946	2	1	295	7	1	28	9422	0	0
2.947	2	1	295	8	1	28	9422	0	0
2.948	2	1	295	9	1	28	9422	0	0
2.949	2	1	295	10	1	28	9422	0	0
2.95	2	1	296	1	1	28	9422	0	0
2.951	2	1	296	2	1	28	9422	0	0
2.952	1	1	296	3	1	28	9422	0	0
2.952	2	1	296	3	1	28	9422	0	0
2.953	2	1	296	4	1	28	9422	0	0
2.954	2	1	296	5	1	28	9422	0	0
2.955	2	1	296	6	1	28	9422	0	0
2.956	2	1	296	7	1	28	9422	0	0
2.957	2	1	296	8	1	28	9422	0	0
2.958	2	1	296	9	1	28	9422	0	0
2.959	2	1	296	10	1	28	9422	0	0
2.96	2	1	297	1	1	28	9422	0	0
2.961	2	1	297	2	1	28	9422	0	0
2.962	2	1	297	3	1	28	9422	0	0
2.963	1	1	297	4	1	28	9422	0	0
2.963	2	1	297	4	1	28	9422	0	0
2.968	2	1	297	9	1	28	9422	0	0
2.969	2	1	297	10	1	28	9422	0	0
2.97	2	1	298	1	1	28	9422	0	0
2.971	2	1	298	2	1	28	9422	0	0
2.972	2	1	298	3	1	28	9422	0	0
2.973	2	1	298	4	1	28	9422	0	0
2.974	2	1	298	5	1	28	9422	0	0
2.975	2	1	298	6	1	28	9422	0	0
2.979	2	1	298	10	1	28	9422	0	0
2.98	2	1	299	1	1	28	9422	0	0
2.981	2	1	299	2	1	28	9422	0	0
2.982	2	1	299	3	1	28	9422	0	0
2.983	2	1	299	4	1	28	9422	0	0
2.984	2	1	299	5	1	28	9422	0	0
2.985	2	1	299	6	1	28	9422	0	0
2.986	2	1	299	7	1	28	9422	0	0
2.987	2	1	299	8	1	28	9422	0	0
2.988	1	1	299	9	1	28	9422	0	0
2.988	2	1	299	9	1	28	9422	0	0
2.989	2	1	299	10	1	28	9422	0	0
2.99	2	1	300	1	1	28	9422	0	0
2.991	2	1	300	2	1	28	9422	0	0
2.992	2	1	300	3	1	28	9422	0	0
2.993	2	1	300	4	1	28	9422	0	0
2.994	2	1	300	5	1	28	9422	0	0
2.995	2	1	300	6	1	28	9422	0	0
2.996	2	1	300	7	1	28	9422	0	0
2.997	2	1	300	8	1	28	9422	0	0
2.998	2	1	300	9	1	28	9422	0	0
3.003	2	1	301	4	1	28	9422	0	0
3.004	2	1	301	5	1	28	9422	0	0
3.005	2	1	301	6	1	28	9422	0	0
3.006	2	1	301	7	1	28	9422	0	0
3.007	2	1	301	8	1	28	9422	0	0
3.008	2	1	301	9	1	28	9422	0	0
3.009	2	1	301	10	1	28	9422	0	0
3.01	2	1	302	1	1	28	9422	0	0
3.015	2	1	302	6	1	28	9422	0	0
3.016	2	1	302	7	1	28	9422	0	0
3.017	2	1	302	8	1	28	9422	0	0
3.018	2	1	302	9	1	28	9422	0	0
3.019	2	1	302	10	1	28	9422	0	0
3.02	2	1	303	1	1	28	9422	0	0
3.021	2	1	303	2	1	28	9422	0	0
3.022	2	1	303	3	1	28	9422	0	0
3.023	2	1	303	4	1	28	9422	0	0
3.024	1	1	303	5	1	28	9422	0	0
3.024	2	1	303	5	1	28	9422	0	0
3.025	2	1	303	6	1	28	9422	0	0
3.026	2	1	303	7	1	28	9422	0	0
3.027	2	1	303	8	1	28	9422	0	0
3.028	2	1	303	9	1	28	9422	0	0
3.029	2	1	303	10	1	28	9422	0	0
3.03	2	1	304	1	1	28	9422	0	0
3.031	2	1	304	2	1	28	9422	0	0
3.032	2	1	304	3	1	28	9422	0	0
3.033	2	1	304	4	1	28	9422	0	0
3.034	2	1	304	5	1	28	9422	0	0
3.035	1	1	304	6	1	28	9422	0	0
3.035	2	1	304	6	1	28	9422	0	0
3.04	2	1	305	1	1	28	9422	0	0
3.041	2	1	305	2	1	28	9422	0	0
3.042	2	1	305	3	1	28	9422	0	0
3.043	2	1	305	4	1	28	9422	0	0
3.044	2	1	305	5	1	28	9422	0	0
3.045	2	1	305	6	1	28	9422	0	0
3.046	2	1	305	7	1	28	9422	0	0
3.047	2	1	305	8	1	28	9422	0	0
3.051	2	1	306	2	1	28	9422	0	0
3.052	2	1	306	3	1	28	9422	0	0
3.053	2	1	306	4	1	28	9422	0	0
3.054	2	1	306	5	1	28	9422	0	0
3.055	2	1	306	6	1	28	9422	0	0
3.056	2	1	306	7	1	28	9422	0	0
3.057	2	1	306	8	1	28	9422	0	0
3.058	2	1	306	9	1	28	9422	0	0
3.059	2	1	306	10	1	28	9422	0	0
3.06	1	1	307	1	1	28	9422	0	0
3.06	2	1	307	1	1	28	9422	0	0
3.061	2	1	307	2	1	28	9422	0	0
3.062	2	1	307	3	1	28	9422	0	0
3.063	2	1	307	4	1	28	9422	0	0
3.064	2	1	307	5	1	28	9422	0	0
3.065	2	1	307	6	1	28	9422	0	0
3.066	2	1	307	7	1	28	9422	0	0
3.067	2	1	307	8	1	28	9422	0	0
3.068	2	1	307	9	1	28	9422	0	0
3.069	2	1	307	10	1	28	9422	0	0
3.07	2	1	308	1	1	28	9422	0	0
3.075	2	1	308	6	1	28	9422	0	0
3.076	2	1	308	7	1	28	9422	0	0
3.077	2	1	308	8	1	28	9422	0	0
3.078	2	1	308	9	1	28	9422	0	0
3.079	2	1	308	10	1	28	9422	0	0
3.08	2	1	309	1	1	28	9422	0	0
3.081	2	1	309	2	1	28	9422	0	0
3.082	2	1	309	3	1	28	9422	0	0
3.087	2	1	309	8	1	28	9422	0	0
3.088	2	1	309	9	1	28	9422	0	0
3.089	2	1	309	10	1	28	9422	0	0
3.09	2	1	310	1	1	28	9422	0	0
3.091	2	1	310	2	1	28	9422	0	0
3.092	2	1	310	3	1	28	9422	0	0
3.093	2	1	310	4	1	28	9422	0	0
3.094	2	1	310	5	1	28	9422	0	0
3.095	2	1	310	6	1	28	9422	0	0
3.096	1	1	310	7	1	28	9422	0	0
3.096	2	1	310	7	1	28	9422	0	0
3.097	2	1	310	8	1	28	9422	0	0
3.098	2	1	310	9	1	28	9422	0	0
3.099	2	1	310	10	1	28	9422	0	0
3.1	2	1	311	1	1	28	9422	0	0
3.101	2	1	311	2	1	28	9422	0	0
3.102	2	1	311	3	1	28	9422	0	0
3.103	2	1	311	4	1	28	9422	0	0
3.104	2	1	311	5	1	28	9422	0	0
3.105	2	1	311	6	1	28	9422	0	0
3.106	2	1	311	7	1	28	9422	0	0
3.107	1	1	311	8	1	28	9422	0	0
3.107	2	1	311	8	1	28	9422	0	0
3.112	2	1	312	3	1	28	9422	0	0
3.113	2	1	312	4	1	28	9422	0	0
3.114	2	1	312	5	1	28	9422	0	0
3.115	2	1	312	6	1	28	9422	0	0
3.116	2	1	312	7	1	28	9422	0	0
3.117	2	1	312	8	1	28	9422	0	0
3.118	2	1	312	9	1	28	9422	0	0
3.119	2	1	312	10	1	28	9422	0	0
3.123	2	1	313	4	1	28	9422	0	0
3.124	2	1	313	5	1	28	9422	0	0
3.125	2	1	313	6	1	28	9422	0	0
3.126	2	1	313	7	1	28	9422	0	0
3.127	2	1	313	8	1	28	9422	0	0
3.128	2	1	313	9	1	28	9422	0	0
3.129	2	1	313	10	1	28	9422	0	0
3.13	2	1	314	1	1	28	9422	0	0
3.131	2	1	314	2	1	28	9422	0	0
3.132	1	1	314	3	1	28	9422	0	0
3.132	2	1	314	3	1	28	9422	0	0
3.133	2	1	314	4	1	28	9422	0	0
3.134	2	1	314	5	1	28	9422	0	0
3.135	2	1	314	6	1	28	9422	0	0
3.136	2	1	314	7	1	28	9422	0	0
3.137	2	1	314	8	1	28	9422	0	0
3.138	2	1	314	9	1	28	9422	0	0
3.139	2	1	314	10	1	28	9422	0	0
3.14	2	1	315	1	1	28	9422	0	0
3.141	2	1	315	2	1	28	9422	0	0
3.142	2	1	315	3	1	28	9422	0	0
3.147	2	1	315	8	1	28	9422	0	0
3.148	2	1	315	9	1	28	9422	0	0
3.149	2	1	315	10	1	28	9422	0	0
3.15	2	1	316	1	1	28	9422	0	0
3.151	2	1	316	2	1	28	9422	0	0
3.152	2	1	316	3	1	28	9422	0	0
3.153	2	1	316	4	1	28	9422	0	0
3.154	2	1	316	5	1	28	9422	0	0
3.159	2	1	316	10	1	28	9422	0	0
3.16	2	1	317	1	1	28	9422	0	0
3.161	2	1	317	2	1	28	9422	0	0
3.162	2	1	317	3	1	28	9422	0	0
3.163	2	1	317	4	1	28	9422	0	0
3.164	2	1	317	5	1	28	9422	0	0
3.165	2	1	317	6	1	28	9422	0	0
3.166	2	1	317	7	1	28	9422	0	0
3.167	2	1	317	8	1	28	9422	0	0
3.168	1	1	317	9	1	28	9422	0	0
3.168	2	1	317	9	1	28	9422	0	0
3.169	2	1	317	10	1	28	9422	0	0
3.17	2	1	318	1	1	28	9422	0	0
3.171	2	1	318	2	1	28	9422	0	0
3.172	2	1	318	3	1	28	9422	0	0
3.173	2	1	318	4	1	28	9422	0	0
3.174	2	1	318	5	1	28	9422	0	0
3.175	2	1	318	6	1	28	9422	0	0
3.176	2	1	318	7	1	28	9422	0	0
3.177	2	1	318	8	1	28	9422	0	0
3.178	2	1	318	9	1	28	9422	0	0
3.179	1	1	318	10	1	28	9422	0	0
3.179	2	1	318	10	1	28	9422	0	0
3.184	2	1	319	5	1	28	9422	0	0
3.185	2	1	319	6	1	28	9422	0	0
3.186	2	1	319	7	1	28	9422	0	0
3.187	2	1	319	8	1	28	9422	0	0
3.188	2	1	319	9	1	28	9422	0	0
3.189	2	1	319	10	1	28	9422	0	0
3.19	2	1	320	1	1	28	9422	0	0
3.191	2	1	320	2	1	28	9422	0	0
3.195	2	1	320	6	1	28	9422	0	0
3.196	2	1	320	7	1	28	9422	0	0
3.197	2	1	320	8	1	28	9422	0	0
3.198	2	1	320	9	1	28	9422	0	0
3.199	2	1	320	10	1	28	9422	0	0
3.2	2	1	321	1	1	28	9422	0	0
3.201	2	1	321	2	1	28	9422	0	0
3.202	2	1	321	3	1	28	9422	0	0
3.203	2	1	321	4	1	28	9422	0	0
3.204	1	1	321	5	1	28	9422	0	0
3.204	2	1	321	5	1	28	9422	0	0
3.205	2	1	321	6	1	28	9422	0	0
3.206	2	1	321	7	1	28	9422	0	0
3.207	2	1	321	8	1	28	9422	0	0
3.208	2	1	321	9	1	28	9422	0	0
3.209	2	1	321	10	1	28	9422	0	0
3.21	2	1	322	1	1	28	9422	0	0
3.211	2	1	322	2	1	28	9422	0	0
3.212	2	1	322	3	1	28	9422	0	0
3.213	2	1	322	4	1	28	9422	0	0
3.214	2	1	322	5	1	28	9422	0	0
3.219	2	1	322	10	1	28	9422	0	0
3.22	2	1	323	1	1	28	9422	0	0
3.221	2	1	323	2	1	28	9422	0	0
3.222	2	1	323	3	1	28	9422	0	0
3.223	2	1	323	4	1	28	9422	0	0
3.224	2	1	323	5	1	28	9422	0	0
3.225	2	1	323	6	1	28	9422	0	0
3.226	2	1	323	7	1	28	9422	0	0
3.231	2	1	324	2	1	28	9422	0	0
3.232	2	1	324	3	1	28	9422	0	0
3.233	2	1	324	4	1	28	9422	0	0
3.234	2	1	324	5	1	28	9422	0	0
3.235	2	1	324	6	1	28	9422	0	0
3.236	2	1	324	7	1	28	9422	0	0
3.237	2	1	324	8	1	28	9422	0	0
3.238	2	1	324	9	1	28	9422	0	0
3.239	2	1	324	10	1	28	9422	0	0
3.24	1	1	325	1	1	28	9422	0	0
3.24	2	1	325	1	1	28	9422	0	0
3.241	2	1	325	2	1	28	9422	0	0
3.242	2	1	325	3	1	28	9422	0	0
3.243	2	1	325	4	1	28	9422	0	0
3.244	2	1	325	5	1	28	9422	0	0
3.245	2	1	325	6	1	28	9422	0	0
3.246	2	1	325	7	1	28	9422	0	0
3.247	2	1	325	8	1	28	9422	0	0
3.248	2	1	325	9	1	28	9422	0	0
3.249	2	1	325	10	1	28	9422	0	0
3.25	2	1	326	1	1	28	9422	0	0
3.251	1	1	326	2	1	28	9422	0	0
3.251	2	1	326	2	1	28	9422	0	0
3.256	2	1	326	7	1	28	9422	0	0
3.257	2	1	326	8	1	28	9422	0	0
3.258	2	1	326	9	1	28	9422	0	0
3.259	2	1	326	10	1	28	9422	0	0
3.26	2	1	327	1	1	28	9422	0	0
3.261	2	1	327	2	1	28	9422	0	0
3.262	2	1	327	3	1	28	9422	0	0
3.263	2	1	327	4	1	28	9422	0	0
3.267	2	1	327	8	1	28	9422	0	0
3.268	2	1	327	9	1	28	9422	0	0
3.269	2	1	327	10	1	28	9422	0	0
3.27	2	1	328	1	1	28	9422	0	0
3.271	2	1	328	2	1	28	9422	0	0
3.272	2	1	328	3	1	28	9422	0	0
3.273	2	1	328	4	1	28	9422	0	0
3.274	2	1	328	5	1	28	9422	0	0
3.275	2	1	328	6	1	28	9422	0	0
3.276	1	1	328	7	1	28	9422	0	0
3.276	2	1	328	7	1	28	9422	0	0
3.277	2	1	328	8	1	28	9422	0	0
3.278	2	1	328	9	1	28	9422	0	0
3.279	2	1	328	10	1	28	9422	0	0
3.28	2	1	329	1	1	28	9422	0	0
3.281	2	1	329	2	1	28	9422	0	0
3.282	2	1	329	3	1	28	9422	0	0
3.283	2	1	329	4	1	28	9422	0	0
3.284	2	1	329	5	1	28	9422	0	0
3.285	2	1	329	6	1	28	9422	0	0
3.286	2	1	329	7	1	28	9422	0	0
3.291	2	1	330	2	1	28	9422	0	0
3.292	2	1	330	3	1	28	9422	0	0
3.293	2	1	330	4	1	28	9422	0	0
3.294	2	1	330	5	1	28	9422	0	0
3.295	2	1	330	6	1	28	9422	0	0
3.296	2	1	330	7	1	28	9422	0	0
3.297	2	1	330	8	1	28	9422	0	0
3.298	2	1	330	9	1	28	9422	0	0
3.303	2	1	331	4	1	28	9422	0	0
3.304	2	1	331	5	1	28	9422	0	0
3.305	2	1	331	6	1	28	9422	0	0
3.306	2	1	331	7	1	28	9422	0	0
3.307	2	1	331	8	1	28	9422	0	0
3.308	2	1	331	9	1	28	9422	0	0
3.309	2	1	331	10	1	28	9422	0	0
3.31	2	1	332	1	1	28	9422	0	0
3.311	2	1	332	2	1	28	9422	0	0
3.312	1	1	332	3	1	28	9422	0	0
3.312	2	1	332	3	1	28	9422	0	0
3.313	2	1	332	4	1	28	9422	0	0
3.314	2	1	332	5	1	28	9422	0	0
3.315	2	1	332	6	1	28	9422	0	0
3.316	2	1	332	7	1	28	9422	0	0
3.317	2	1	332	8	1	28	9422	0	0
3.318	2	1	332	9	1	28	9422	0	0
3.319	2	1	332	10	1	28	9422	0	0
3.32	2	1	333	1	1	28	9422	0	0
3.321	2	1	333	2	1	28	9422	0	0
3.322	2	1	333	3	1	28	9422	0	0
3.323	1	1	333	4	1	28	9422	0	0
3.323	2	1	333	4	1	28	9422	0	0
3.328	2	1	333	9	1	28	9422	0	0
3.329	2	1	333	10	1	28	9422	0	0
3.33	2	1	334	1	1	28	9422	0	0
3.331	2	1	334	2	1	28	9422	0	0
3.332	2	1	334	3	1	28	9422	0	0
3.333	2	1	334	4	1	28	9422	0	0
3.334	2	1	334	5	1	28	9422	0	0
3.335	2	1	334	6	1	28	9422	0	0
3.34	2	1	335	1	1	28	9422	0	0
3.341	2	1	335	2	1	28	9422	0	0
3.342	2	1	335	3	1	28	9422	0	0
3.343	2	1	335	4	1	28	9422	0	0
3.344	2	1	335	5	1	28	9422	0	0
3.345	2	1	335	6	1	28	9422	0	0
3.346	2	1	335	7	1	28	9422	0	0
3.347	2	1	335	8	1	28	9422	0	0
3.348	2	1	335	9	1	28	9422	0	0
3.349	1	1	335	10	1	28	9422	0	0
3.349	2	1	335	10	1	28	9422	0	0
3.35	2	1	336	1	1	28	9422	0	0
3.351	2	1	336	2	1	28	9422	0	0
3.352	2	1	336	3	1	28	9422	0	0
3.353	2	1	336	4	1	28	9422	0	0
3.354	2	1	336	5	1	28	9422	0	0
3.355	2	1	336	6	1	28	9422	0	0
3.356	2	1	336	7	1	28	9422	0	0
3.357	2	1	336	8	1	28	9422	0	0
3.358	2	1	336	9	1	28	9422	0	0
3.359	2	1	336	10	1	28	9422	0	0
3.364	2	1	337	5	1	28	9422	0	0
3.365	2	1	337	6	1	28	9422	0	0
3.366	2	1	337	7	1	28	9422	0	0
3.367	2	1	337	8	1	28	9422	0	0
3.368	2	1	337	9	1	28	9422	0	0
3.369	2	1	337	10	1	28	9422	0	0
3.37	2	1	338	1	1	28	9422	0	0
3.371	2	1	338	2	1	28	9422	0	0
3.376	2	1	338	7	1	28	9422	0	0
3.377	2	1	338	8	1	28	9422	0	0
3.378	2	1	338	9	1	28	9422	0	0
3.379	2	1	338	10	1	28	9422	0	0
3.38	2	1	339	1	1	28	9422	0	0
3.381	2	1	339	2	1	28	9422	0	0
3.382	2	1	339	3	1	28	9422	0	0
3.383	2	1	339	4	1	28	9422	0	0
3.384	2	1	339	5	1	28	9422	0	0
3.385	2	1	339	6	1	28	9422	0	0
3.386	2	1	339	7	1	28	9422	0	0
3.387	2	1	339	8	1	28	9422	0	0
3.388	2	1	339	9	1	28	9422	0	0
3.389	2	1	339	10	1	28	9422	0	0
3.39	2	1	340	1	1	28	9422	0	0
3.391	2	1	340	2	1	28	9422	0	0
3.392	2	1	340	3	1	28	9422	0	0
3.393	2	1	340	4	1	28	9422	0	0
3.394	2	1	340	5	1	28	9422	0	0
3.395	2	1	340	6	1	28	9422	0	0
3.396	2	1	340	7	1	28	9422	0	0
3.397	2	1	340	8	1	28	9422	0	0
3.398	2	1	340	9	1	28	9422	0	0
3.403	2	1	341	4	1	28	9422	0	0
3.404	2	1	341	5	1	28	9422	0	0
3.405	2	1	341	6	1	28	9422	0	0
3.406	2	1	341	7	1	28	9422	0	0
3.407	2	1	341	8	1	28	9422	0	0
3.408	2	1	341	9	1	28	9422	0	0
3.409	2	1	341	10	1	28	9422	0	0
3.41	2	1	342	1	1	28	9422	0	0
3.415	2	1	342	6	1	28	9422	0	0
3.416	2	1	342	7	1	28	9422	0	0
3.417	2	1	342	8	1	28	9422	0	0
3.418	2	1	342	9	1	28	9422	0	0
3.419	2	1	342	10	1	28	9422	0	0
3.42	2	1	343	1	1	28	9422	0	0
3.421	2	1	343	2	1	28	9422	0	0
3.422	2	1	343	3	1	28	9422	0	0
3.423	2	1	343	4	1	28	9422	0	0
3.424	2	1	343	5	1	28	9422	0	0
3.425	2	1	343	6	1	28	9422	0	0
3.426	2	1	343	7	1	28	9422	0	0
3.427	2	1	343	8	1	28	9422	0	0
3.428	2	1	343	9	1	28	9422	0	0
3.433	2	1	344	4	1	28	9422	0	0
3.434	2	1	344	5	1	28	9422	0	0
3.435	2	1	344	6	1	28	9422	0	0
3.436	2	1	344	7	1	28	9422	0	0
3.437	2	1	344	8	1	28	9422	0	0
3.438	2	1	344	9	1	28	9422	0	0
3.439	2	1	344	10	1	28	9422	0	0
3.44	2	1	345	1	1	28	9422	0	0
3.445	2	1	345	6	1	28	9422	0	0
3.446	2	1	345	7	1	28	9422	0	0
3.447	2	1	345	8	1	28	9422	0	0
3.448	2	1	345	9	1	28	9422	0	0
3.449	2	1	345	10	1	28	9422	0	0
3.45	2	1	346	1	1	28	9422	0	0
3.451	2	1	346	2	1	28	9422	0	0
3.452	2	1	346	3	1	28	9422	0	0
3.457	2	1	346	8	1	28	9422	0	0
3.458	2	1	346	9	1	28	9422	0	0
3.459	2	1	346	10	1	28	9422	0	0
3.46	2	1	347	1	1	28	9422	0	0
3.461	2	1	347	2	1	28	9422	0	0
3.462	2	1	347	3	1	28	9422	0	0
3.463	2	1	347	4	1	28	9422	0	0
3.464	2	1	347	5	1	28	9422	0	0
3.469	2	1	347	10	1	28	9422	0	0
3.47	2	1	348	1	1	28	9422	0	0
3.471	2	1	348	2	1	28	9422	0	0
3.472	2	1	348	3	1	28	9422	0	0
3.473	2	1	348	4	1	28	9422	0	0
3.474	2	1	348	5	1	28	9422	0	0
3.475	2	1	348	6	1	28	9422	0	0
3.476	2	1	348	7	1	28	9422	0	0
3.481	2	1	349	2	1	28	9422	0	0
3.482	2	1	349	3	1	28	9422	0	0
3.483	2	1	349	4	1	28	9422	0	0
3.484	2	1	349	5	1	28	9422	0	0
3.485	2	1	349	6	1	28	9422	0	0
3.486	2	1	349	7	1	28	9422	0	0
3.487	2	1	349	8	1	28	9422	0	0
3.488	2	1	349	9	1	28	9422	0	0
3.493	2	1	350	4	1	28	9422	0	0
3.494	2	1	350	5	1	28	9422	0	0
3.495	2	1	350	6	1	28	9422	0	0
3.496	2	1	350	7	1	28	9422	0	0
3.497	2	1	350	8	1	28	9422	0	0
3.498	2	1	350	9	1	28	9422	0	0
3.499	2	1	350	10	1	28	9422	0	0
3.5	2	1	351	1	1	28	9422	0	0
3.505	2	1	351	6	1	28	9422	0	0
3.506	2	1	351	7	1	28	9422	0	0
3.507	2	1	351	8	1	28	9422	0	0
3.508	2	1	351	9	1	28	9422	0	0
3.509	2	1	351	10	1	28	9422	0	0
3.51	2	1	352	1	1	28	9422	0	0
3.511	2	1	352	2	1	28	9422	0	0
3.512	2	1	352	3	1	28	9422	0	0
3.517	2	1	352	8	1	28	9422	0	0
3.518	2	1	352	9	1	28	9422	0	0
3.519	2	1	352	10	1	28	9422	0	0
3.52	2	1	353	1	1	28	9422	0	0
3.521	2	1	353	2	1	28	9422	0	0
3.522	2	1	353	3	1	28	9422	0	0
3.523	2	1	353	4	1	28	9422	0	0
3.524	2	1	353	5	1	28	9422	0	0
3.529	2	1	353	10	1	28	9422	0	0
3.53	2	1	354	1	1	28	9422	0	0
3.531	2	1	354	2	1	28	9422	0	0
3.532	2	1	354	3	1	28	9422	0	0
3.533	2	1	354	4	1	28	9422	0	0
3.534	2	1	354	5	1	28	9422	0	0
3.535	2	1	354	6	1	28	9422	0	0
3.536	2	1	354	7	1	28	9422	0	0
3.541	2	1	355	2	1	28	9422	0	0
3.542	2	1	355	3	1	28	9422	0	0
3.543	2	1	355	4	1	28	9422	0	0
3.544	2	1	355	5	1	28	9422	0	0
3.545	2	1	355	6	1	28	9422	0	0
3.546	2	1	355	7	1	28	9422	0	0
3.547	2	1	355	8	1	28	9422	0	0
3.548	2	1	355	9	1	28	9422	0	0
3.553	2	1	356	4	1	28	9422	0	0
3.554	2	1	356	5	1	28	9422	0	0
3.555	2	1	356	6	1	28	9422	0	0
3.556	2	1	356	7	1	28	9422	0	0
3.557	2	1	356	8	1	28	9422	0	0
3.558	2	1	356	9	1	28	9422	0	0
3.559	2	1	356	10	1	28	9422	0	0
3.56	2	1	357	1	1	28	9422	0	0
3.565	2	1	357	6	1	28	9422	0	0
3.566	2	1	357	7	1	28	9422	0	0
3.567	2	1	357	8	1	28	9422	0	0
3.568	2	1	357	9	1	28	9422	0	0
3.569	2	1	357	10	1	28	9422	0	0
3.57	2	1	358	1	1	28	9422	0	0
3.571	2	1	358	2	1	28	9422	0	0
3.572	2	1	358	3	1	28	9422	0	0
3.577	2	1	358	8	1	28	9422	0	0
3.578	2	1	358	9	1	28	9422	0	0
3.579	2	1	358	10	1	28	9422	0	0
3.58	2	1	359	1	1	28	9422	0	0
